city,city_ascii,state_id,state_name
Brooksville,Brooksville,KY,Kentucky
Hayden,Hayden,AZ,Arizona
Gibson,Gibson,GA,Georgia
Hoyt,Hoyt,KS,Kansas
Jefferson,Jefferson,WV,West Virginia
Pinckard,Pinckard,AL,Alabama
Selma,Selma,VA,Virginia
Man,Man,WV,West Virginia
Ridgeway,Ridgeway,WI,Wisconsin
Patton Village,Patton Village,CA,California
Geronimo,Geronimo,TX,Texas
Candlewood Lake,Candlewood Lake,OH,Ohio
Melrose,Melrose,NM,New Mexico
Springdale,Springdale,UT,Utah
Grosse Tete,Grosse Tete,LA,Louisiana
Johnson City,Johnson City,OR,Oregon
Mermentau,Mermentau,LA,Louisiana
Hartford,Hartford,AR,Arkansas
Hamilton,Hamilton,VA,Virginia
Risingsun,Risingsun,OH,Ohio
Dahlgren Center,Dahlgren Center,VA,Virginia
New Hope,New Hope,TX,Texas
Westcliffe,Westcliffe,CO,Colorado
Santa Maria,Santa Maria,TX,Texas
Firth,Firth,NE,Nebraska
Winterstown,Winterstown,PA,Pennsylvania
Graford,Graford,TX,Texas
Selby,Selby,SD,South Dakota
Laurel Hill,Laurel Hill,FL,Florida
Reece City,Reece City,AL,Alabama
Lovelady,Lovelady,TX,Texas
Westwood,Westwood,PA,Pennsylvania
Boyce,Boyce,VA,Virginia
Ladonia,Ladonia,TX,Texas
Davis,Davis,IL,Illinois
Allardt,Allardt,TN,Tennessee
Stockton,Stockton,AL,Alabama
Kirtland,Kirtland,NM,New Mexico
Arcadia University,Arcadia University,PA,Pennsylvania
Shenandoah Retreat,Shenandoah Retreat,VA,Virginia
Fairfield,Fairfield,WA,Washington
Wanamie,Wanamie,PA,Pennsylvania
Cartwright,Cartwright,OK,Oklahoma
Millville,Millville,DE,Delaware
West College Corner,West College Corner,IN,Indiana
Queen City,Queen City,MO,Missouri
Sharon,Sharon,SC,South Carolina
La Belle,La Belle,MO,Missouri
Lakota,Lakota,ND,North Dakota
Pilot Station,Pilot Station,AK,Alaska
Michie,Michie,TN,Tennessee
English,English,IN,Indiana
Atlasburg,Atlasburg,PA,Pennsylvania
Parker School,Parker School,MT,Montana
Anguilla,Anguilla,MS,Mississippi
Douglas City,Douglas City,CA,California
Chamberino,Chamberino,NM,New Mexico
Randall,Randall,MN,Minnesota
Balaton,Balaton,MN,Minnesota
Derby Line,Derby Line,VT,Vermont
Catawba,Catawba,NC,North Carolina
Trout Lake,Trout Lake,WA,Washington
New Berlin,New Berlin,TX,Texas
What Cheer,What Cheer,IA,Iowa
Groveland,Groveland,ID,Idaho
Hayden Lake,Hayden Lake,ID,Idaho
Dodge City,Dodge City,AL,Alabama
Peters,Peters,CA,California
Waverly,Waverly,WV,West Virginia
Hawley,Hawley,TX,Texas
New Market,New Market,IN,Indiana
Tripp,Tripp,SD,South Dakota
Bradley Junction,Bradley Junction,FL,Florida
Carney,Carney,OK,Oklahoma
Camp Douglas,Camp Douglas,WI,Wisconsin
Pultneyville,Pultneyville,NY,New York
Avoca,Avoca,WI,Wisconsin
Blue Berry Hill,Blue Berry Hill,TX,Texas
St. Francisville,St. Francisville,IL,Illinois
Farmington,Farmington,IA,Iowa
Oneida Castle,Oneida Castle,NY,New York
Glenville,Glenville,MN,Minnesota
Lake Buckhorn,Lake Buckhorn,OH,Ohio
Bettsville,Bettsville,OH,Ohio
Fontanelle,Fontanelle,IA,Iowa
Port Austin,Port Austin,MI,Michigan
Doyle,Doyle,CA,California
Hammondsport,Hammondsport,NY,New York
Richfield,Richfield,NC,North Carolina
Paul Smiths,Paul Smiths,NY,New York
Zanesville,Zanesville,IN,Indiana
Earlsboro,Earlsboro,OK,Oklahoma
Smelterville,Smelterville,ID,Idaho
Peterstown,Peterstown,WV,West Virginia
East Randolph,East Randolph,NY,New York
Huntington,Huntington,AR,Arkansas
Patterson Springs,Patterson Springs,NC,North Carolina
Imboden,Imboden,AR,Arkansas
Foots Creek,Foots Creek,OR,Oregon
Burlington,Burlington,IL,Illinois
St. Mary's,St. Mary's,CO,Colorado
Mifflin,Mifflin,PA,Pennsylvania
Cushing,Cushing,TX,Texas
Ozawkie,Ozawkie,KS,Kansas
Pattison,Pattison,TX,Texas
Holiday Lakes,Holiday Lakes,OH,Ohio
North Courtland,North Courtland,AL,Alabama
Pardeesville,Pardeesville,PA,Pennsylvania
Ridgeley,Ridgeley,WV,West Virginia
Inez,Inez,KY,Kentucky
Enoree,Enoree,SC,South Carolina
Baileyton,Baileyton,AL,Alabama
Shiloh,Shiloh,OH,Ohio
Lolita,Lolita,TX,Texas
Parma,Parma,MO,Missouri
Webster,Webster,WI,Wisconsin
Sea Ranch Lakes,Sea Ranch Lakes,FL,Florida
Grove City,Grove City,MN,Minnesota
St. Charles,St. Charles,IA,Iowa
Roby,Roby,TX,Texas
Camden,Camden,IN,Indiana
Conneaut Lake,Conneaut Lake,PA,Pennsylvania
Suttons Bay,Suttons Bay,MI,Michigan
Walnuttown,Walnuttown,PA,Pennsylvania
Scottsville,Scottsville,VA,Virginia
Cygnet,Cygnet,OH,Ohio
Glorieta,Glorieta,NM,New Mexico
Madison,Madison,KS,Kansas
Moores Hill,Moores Hill,IN,Indiana
Cecilia,Cecilia,KY,Kentucky
Elgin,Elgin,NE,Nebraska
Garden City,Garden City,UT,Utah
Trafford,Trafford,AL,Alabama
Adams,Adams,NE,Nebraska
Garland,Garland,NC,North Carolina
Oak Hill,Oak Hill,MI,Michigan
Lahoma,Lahoma,OK,Oklahoma
Muddy,Muddy,MT,Montana
Golden,Golden,IL,Illinois
Smallwood,Smallwood,NY,New York
Riviera,Riviera,TX,Texas
Crescent,Crescent,IA,Iowa
Magnolia,Magnolia,KY,Kentucky
Edgerton,Edgerton,MO,Missouri
Egan,Egan,LA,Louisiana
Elmore,Elmore,MN,Minnesota
Idamay,Idamay,WV,West Virginia
McConnell,McConnell,WV,West Virginia
Lidgerwood,Lidgerwood,ND,North Dakota
Artemus,Artemus,KY,Kentucky
Rosman,Rosman,NC,North Carolina
Bergholz,Bergholz,OH,Ohio
Greensboro,Greensboro,FL,Florida
Pleasant Valley,Pleasant Valley,AK,Alaska
Stockbridge,Stockbridge,WI,Wisconsin
Havre North,Havre North,MT,Montana
Redwood,Redwood,NY,New York
Menno,Menno,SD,South Dakota
Sankertown,Sankertown,PA,Pennsylvania
Wanship,Wanship,UT,Utah
Seville,Seville,CA,California
Hunterstown,Hunterstown,PA,Pennsylvania
Irvington,Irvington,IL,Illinois
Trimble,Trimble,MO,Missouri
Mountainburg,Mountainburg,AR,Arkansas
Paoli,Paoli,OK,Oklahoma
Pomeroy,Pomeroy,IA,Iowa
Lowry City,Lowry City,MO,Missouri
Sunday Lake,Sunday Lake,WA,Washington
Shishmaref,Shishmaref,AK,Alaska
La Paloma-Lost Creek,La Paloma-Lost Creek,TX,Texas
Fairfield,Fairfield,OK,Oklahoma
Bennington,Bennington,KS,Kansas
Dry Tavern,Dry Tavern,PA,Pennsylvania
Lawrenceville,Lawrenceville,PA,Pennsylvania
Villa Pancho,Villa Pancho,TX,Texas
Shelby,Shelby,IA,Iowa
Gates,Gates,TN,Tennessee
Ava,Ava,IL,Illinois
Keystone,Keystone,IA,Iowa
Jacksonville,Jacksonville,PA,Pennsylvania
Cordova,Cordova,MD,Maryland
Griggstown,Griggstown,NJ,New Jersey
Irvona,Irvona,PA,Pennsylvania
Isola,Isola,MS,Mississippi
Mooresburg,Mooresburg,TN,Tennessee
Whitesburg,Whitesburg,GA,Georgia
Matador,Matador,TX,Texas
Trimble,Trimble,TN,Tennessee
Yatesville,Yatesville,PA,Pennsylvania
Wampsville,Wampsville,NY,New York
Muir,Muir,MI,Michigan
Alto,Alto,CA,California
Bunnlevel,Bunnlevel,NC,North Carolina
Winfall,Winfall,NC,North Carolina
Reardan,Reardan,WA,Washington
Nortonville,Nortonville,KS,Kansas
Elk Horn,Elk Horn,IA,Iowa
Lyndon,Lyndon,IL,Illinois
Bartelso,Bartelso,IL,Illinois
Curlew Lake,Curlew Lake,WA,Washington
Garfield,Garfield,WA,Washington
Skokomish,Skokomish,WA,Washington
Sandy Hook,Sandy Hook,KY,Kentucky
West Point,West Point,AL,Alabama
Fort Cobb,Fort Cobb,OK,Oklahoma
Calvert,Calvert,AL,Alabama
Paradise Heights,Paradise Heights,FL,Florida
Caspar,Caspar,CA,California
Winona,Winona,TX,Texas
Sanders,Sanders,AZ,Arizona
Metamora,Metamora,OH,Ohio
Montvale,Montvale,VA,Virginia
Bell Hill,Bell Hill,WA,Washington
Caneyville,Caneyville,KY,Kentucky
Provencal,Provencal,LA,Louisiana
Rosa Sánchez,Rosa Sanchez,PR,Puerto Rico
Ingleside on the Bay,Ingleside on the Bay,TX,Texas
New Houlka,New Houlka,MS,Mississippi
Cuyahoga Heights,Cuyahoga Heights,OH,Ohio
Glencoe,Glencoe,OK,Oklahoma
Hartville,Hartville,MO,Missouri
Hopkins,Hopkins,MI,Michigan
West Milford,West Milford,WV,West Virginia
Maricopa Colony,Maricopa Colony,AZ,Arizona
Stotonic Village,Stotonic Village,AZ,Arizona
Upper Santan Village,Upper Santan Village,AZ,Arizona
Mount Victory,Mount Victory,OH,Ohio
Hometown,Hometown,WV,West Virginia
Elsah,Elsah,IL,Illinois
Howard,Howard,KS,Kansas
Maple Hill,Maple Hill,KS,Kansas
Cedarville,Cedarville,CA,California
Seven Mile Ford,Seven Mile Ford,VA,Virginia
Oxford,Oxford,MD,Maryland
Myton,Myton,UT,Utah
Foristell,Foristell,MO,Missouri
North Washington,North Washington,CO,Colorado
Chaplin,Chaplin,KY,Kentucky
Circle,Circle,MT,Montana
Ursa,Ursa,IL,Illinois
McIntyre,McIntyre,GA,Georgia
Murray Hill,Murray Hill,KY,Kentucky
Miranda,Miranda,CA,California
Fallston,Fallston,NC,North Carolina
Cokeburg,Cokeburg,PA,Pennsylvania
McIntosh,McIntosh,MN,Minnesota
Calumet,Calumet,OK,Oklahoma
Harrisville,Harrisville,NY,New York
Los Luceros,Los Luceros,NM,New Mexico
Byron,Byron,WY,Wyoming
Bedford Park,Bedford Park,IL,Illinois
Cattle Creek,Cattle Creek,CO,Colorado
Catheys Valley,Catheys Valley,CA,California
Hardin,Hardin,KY,Kentucky
Pleasant Hope,Pleasant Hope,MO,Missouri
Pavo,Pavo,GA,Georgia
Albion,Albion,WA,Washington
Reedsville,Reedsville,WV,West Virginia
Thurston,Thurston,OH,Ohio
Friant,Friant,CA,California
Burlington,Burlington,IN,Indiana
Millington,Millington,MD,Maryland
Henrietta,Henrietta,NC,North Carolina
Ridgecrest,Ridgecrest,LA,Louisiana
Villa Heights,Villa Heights,VA,Virginia
Plum City,Plum City,WI,Wisconsin
Fairchild,Fairchild,WI,Wisconsin
Jasper,Jasper,MN,Minnesota
Independence,Independence,CA,California
Poplar,Poplar,WI,Wisconsin
Elgin,Elgin,ND,North Dakota
Marion,Marion,UT,Utah
St. Libory,St. Libory,IL,Illinois
Oxford,Oxford,WI,Wisconsin
Chenequa,Chenequa,WI,Wisconsin
Eads,Eads,CO,Colorado
Danville,Danville,WV,West Virginia
Bay View,Bay View,OH,Ohio
Dumont,Dumont,IA,Iowa
Tall Timbers,Tall Timbers,MD,Maryland
Black Rock,Black Rock,AR,Arkansas
Mi Ranchito Estate,Mi Ranchito Estate,TX,Texas
Forest Home,Forest Home,NY,New York
Masthope,Masthope,PA,Pennsylvania
Loyall,Loyall,KY,Kentucky
Carnesville,Carnesville,GA,Georgia
Natchez,Natchez,LA,Louisiana
Doolittle,Doolittle,MO,Missouri
New Augusta,New Augusta,MS,Mississippi
Eureka,Eureka,WI,Wisconsin
Doon,Doon,IA,Iowa
Juliaetta,Juliaetta,ID,Idaho
East Bend,East Bend,NC,North Carolina
Star Lake,Star Lake,NY,New York
Milton,Milton,KY,Kentucky
Verona,Verona,MO,Missouri
Washington,Washington,OK,Oklahoma
Claflin,Claflin,KS,Kansas
Barnum,Barnum,MN,Minnesota
Fort White,Fort White,FL,Florida
Oconomowoc Lake,Oconomowoc Lake,WI,Wisconsin
New England,New England,ND,North Dakota
Arlington,Arlington,OR,Oregon
Tuxedo Park,Tuxedo Park,NY,New York
Heart Butte,Heart Butte,MT,Montana
Stinson Beach,Stinson Beach,CA,California
Interlaken,Interlaken,NY,New York
Florien,Florien,LA,Louisiana
Ireton,Ireton,IA,Iowa
Beverly Shores,Beverly Shores,IN,Indiana
Murchison,Murchison,TX,Texas
Marquette,Marquette,KS,Kansas
Knoxville,Knoxville,PA,Pennsylvania
Niederwald,Niederwald,TX,Texas
Cole,Cole,OK,Oklahoma
Quentin,Quentin,PA,Pennsylvania
Rule,Rule,TX,Texas
Volente,Volente,TX,Texas
Walden,Walden,CO,Colorado
Big Run,Big Run,PA,Pennsylvania
Grindstone,Grindstone,PA,Pennsylvania
Minden,Minden,IA,Iowa
Colbert,Colbert,GA,Georgia
Hopkins Park,Hopkins Park,IL,Illinois
Leadington,Leadington,MO,Missouri
Stanford,Stanford,IL,Illinois
Bayview,Bayview,NC,North Carolina
Evansville,Evansville,MN,Minnesota
Franklin,Franklin,IL,Illinois
Prentice,Prentice,WI,Wisconsin
Eau Claire,Eau Claire,MI,Michigan
Hopkinton,Hopkinton,IA,Iowa
St. Paul,St. Paul,KS,Kansas
Hatley,Hatley,WI,Wisconsin
Tamaroa,Tamaroa,IL,Illinois
Patterson Heights,Patterson Heights,PA,Pennsylvania
Johnson Siding,Johnson Siding,SD,South Dakota
Newell,Newell,SD,South Dakota
Varnamtown,Varnamtown,NC,North Carolina
Clarktown,Clarktown,OH,Ohio
Sutherland,Sutherland,IA,Iowa
Fairmount,Fairmount,IL,Illinois
Park Crest,Park Crest,PA,Pennsylvania
Bath,Bath,WV,West Virginia
Babbie,Babbie,AL,Alabama
Kanawha,Kanawha,IA,Iowa
Harmony,Harmony,NC,North Carolina
Portland,Portland,ND,North Dakota
Blandinsville,Blandinsville,IL,Illinois
Matthews,Matthews,MO,Missouri
Cranesville,Cranesville,PA,Pennsylvania
Dieterich,Dieterich,IL,Illinois
Greenwood,Greenwood,NE,Nebraska
Diablock,Diablock,KY,Kentucky
Nome,Nome,TX,Texas
Balmorhea,Balmorhea,TX,Texas
Peck,Peck,MI,Michigan
Velma,Velma,OK,Oklahoma
Oaktown,Oaktown,IN,Indiana
North Chevy Chase,North Chevy Chase,MD,Maryland
Kewanna,Kewanna,IN,Indiana
Buena Vista,Buena Vista,CA,California
Hartford City,Hartford City,WV,West Virginia
Lansing,Lansing,OH,Ohio
Hornersville,Hornersville,MO,Missouri
San Jose,San Jose,IL,Illinois
Danielsville,Danielsville,GA,Georgia
Sherrard,Sherrard,IL,Illinois
Vienna,Vienna,MO,Missouri
Boothville,Boothville,LA,Louisiana
Fort Duchesne,Fort Duchesne,UT,Utah
Rodey,Rodey,NM,New Mexico
Hooversville,Hooversville,PA,Pennsylvania
Plantersville,Plantersville,TX,Texas
Unionville,Unionville,NY,New York
Grant Town,Grant Town,WV,West Virginia
Rock Point,Rock Point,AZ,Arizona
Scotts Corners,Scotts Corners,NY,New York
Rolette,Rolette,ND,North Dakota
Dodge,Dodge,NE,Nebraska
Webbers Falls,Webbers Falls,OK,Oklahoma
Como,Como,IL,Illinois
Briarcliffe Acres,Briarcliffe Acres,SC,South Carolina
Racine,Racine,MN,Minnesota
Goldfield,Goldfield,IA,Iowa
Cassadaga,Cassadaga,NY,New York
Campobello,Campobello,SC,South Carolina
Piltzville,Piltzville,MT,Montana
Heilwood,Heilwood,PA,Pennsylvania
Grand Mound,Grand Mound,IA,Iowa
Stagecoach,Stagecoach,TX,Texas
Littlefork,Littlefork,MN,Minnesota
Swink,Swink,CO,Colorado
Lucas,Lucas,OH,Ohio
Blairs,Blairs,VA,Virginia
Wibaux,Wibaux,MT,Montana
Orderville,Orderville,UT,Utah
Solon Springs,Solon Springs,WI,Wisconsin
Bucoda,Bucoda,WA,Washington
Lawndale,Lawndale,NC,North Carolina
Clark,Clark,PA,Pennsylvania
Stonewall,Stonewall,TX,Texas
Sunset Bay,Sunset Bay,NY,New York
Minto,Minto,ND,North Dakota
Oak Grove,Oak Grove,IL,Illinois
Bancroft,Bancroft,WV,West Virginia
Fairlee,Fairlee,MD,Maryland
Mayersville,Mayersville,MS,Mississippi
Ossipee,Ossipee,NC,North Carolina
Colmesneil,Colmesneil,TX,Texas
Encinal,Encinal,TX,Texas
Ulm,Ulm,MT,Montana
Selma,Selma,OR,Oregon
Avon,Avon,SD,South Dakota
Madrone,Madrone,NM,New Mexico
Pierce,Pierce,ID,Idaho
Napoleonville,Napoleonville,LA,Louisiana
Summit,Summit,AR,Arkansas
New Salisbury,New Salisbury,IN,Indiana
Shenandoah Junction,Shenandoah Junction,WV,West Virginia
Franklin,Franklin,KS,Kansas
Roland,Roland,AR,Arkansas
Pomeroy,Pomeroy,PA,Pennsylvania
Hurtsboro,Hurtsboro,AL,Alabama
Ansonville,Ansonville,NC,North Carolina
Butterfield,Butterfield,MN,Minnesota
Sunfield,Sunfield,MI,Michigan
Hayden,Hayden,IN,Indiana
Mohrsville,Mohrsville,PA,Pennsylvania
Green City,Green City,MO,Missouri
Etna Green,Etna Green,IN,Indiana
Golinda,Golinda,TX,Texas
Canton,Canton,OK,Oklahoma
Worthington,Worthington,PA,Pennsylvania
Littleton,Littleton,NC,North Carolina
Kellogg,Kellogg,IA,Iowa
Innsbrook,Innsbrook,MO,Missouri
Happy Valley,Happy Valley,AK,Alaska
Courtland,Courtland,AL,Alabama
Arcadia,Arcadia,OH,Ohio
Pitkin,Pitkin,LA,Louisiana
Fancy Farm,Fancy Farm,KY,Kentucky
Boyle,Boyle,MS,Mississippi
Tower Hill,Tower Hill,IL,Illinois
Pajonal,Pajonal,PR,Puerto Rico
Forkland,Forkland,AL,Alabama
Nelson,Nelson,AZ,Arizona
Willisville,Willisville,IL,Illinois
Orleans,Orleans,IA,Iowa
Oakwood,Oakwood,OH,Ohio
Post Oak Bend City,Post Oak Bend City,TX,Texas
Barnegat Light,Barnegat Light,NJ,New Jersey
Kelso,Kelso,MO,Missouri
Shipman,Shipman,IL,Illinois
Rauchtown,Rauchtown,PA,Pennsylvania
La Hacienda,La Hacienda,NM,New Mexico
Wainwright,Wainwright,AK,Alaska
Port Matilda,Port Matilda,PA,Pennsylvania
Horseshoe Bend,Horseshoe Bend,TX,Texas
Simpson,Simpson,LA,Louisiana
Akins,Akins,OK,Oklahoma
Burke,Burke,SD,South Dakota
Gardiner,Gardiner,OR,Oregon
Revloc,Revloc,PA,Pennsylvania
Paauilo,Paauilo,HI,Hawaii
Hill City,Hill City,MN,Minnesota
Clayhatchee,Clayhatchee,AL,Alabama
Casco,Casco,WI,Wisconsin
Meadow,Meadow,TX,Texas
Dexter,Dexter,IA,Iowa
Cheneyville,Cheneyville,LA,Louisiana
Welch,Welch,OK,Oklahoma
Kevil,Kevil,KY,Kentucky
Yukon,Yukon,PA,Pennsylvania
Brownsville,Brownsville,WI,Wisconsin
Stuart,Stuart,NE,Nebraska
Dubois,Dubois,ID,Idaho
Cedar Bluffs,Cedar Bluffs,NE,Nebraska
Cherry Valley,Cherry Valley,AR,Arkansas
St. Ann Highlands,St. Ann Highlands,CO,Colorado
Clermont,Clermont,IA,Iowa
Addison,Addison,MI,Michigan
Butler,Butler,KY,Kentucky
Naylor,Naylor,MO,Missouri
Wade,Wade,NC,North Carolina
Altamont,Altamont,PA,Pennsylvania
Kinsman Center,Kinsman Center,OH,Ohio
Hulbert,Hulbert,OK,Oklahoma
Uvalda,Uvalda,GA,Georgia
Cold Springs,Cold Springs,CA,California
Hot Springs,Hot Springs,MT,Montana
Galena,Galena,MD,Maryland
Leming,Leming,TX,Texas
Wheatland,Wheatland,PA,Pennsylvania
Tribes Hill,Tribes Hill,NY,New York
Richmond Dale,Richmond Dale,OH,Ohio
Minnetonka Beach,Minnetonka Beach,MN,Minnesota
Port Sanilac,Port Sanilac,MI,Michigan
Warrior Run,Warrior Run,PA,Pennsylvania
Madison,Madison,CA,California
White City,White City,KS,Kansas
Jefferson City,Jefferson City,MT,Montana
Beaver Springs,Beaver Springs,PA,Pennsylvania
Keithsburg,Keithsburg,IL,Illinois
Mingoville,Mingoville,PA,Pennsylvania
Tusayan,Tusayan,AZ,Arizona
Goodville,Goodville,PA,Pennsylvania
South Dayton,South Dayton,NY,New York
Bernice,Bernice,OK,Oklahoma
Shelter Cove,Shelter Cove,CA,California
Bolton Landing,Bolton Landing,NY,New York
Iron Station,Iron Station,NC,North Carolina
Surfside Beach,Surfside Beach,TX,Texas
Pangburn,Pangburn,AR,Arkansas
Fairland,Fairland,IN,Indiana
Holiday Hills,Holiday Hills,IL,Illinois
Ainsworth,Ainsworth,IA,Iowa
Presque Isle Harbor,Presque Isle Harbor,MI,Michigan
Clark Fork,Clark Fork,ID,Idaho
Norwood,Norwood,CO,Colorado
Plainview,Plainview,AR,Arkansas
Esperanza,Esperanza,PR,Puerto Rico
Colman,Colman,SD,South Dakota
Cowden,Cowden,IL,Illinois
Campbellsburg,Campbellsburg,IN,Indiana
Petersburg,Petersburg,KY,Kentucky
Briny Breezes,Briny Breezes,FL,Florida
Marion Heights,Marion Heights,PA,Pennsylvania
Moulton,Moulton,IA,Iowa
Chaumont,Chaumont,NY,New York
Kerby,Kerby,OR,Oregon
Center,Center,ND,North Dakota
Eminence,Eminence,MO,Missouri
Garfield,Garfield,AR,Arkansas
Copalis Beach,Copalis Beach,WA,Washington
Pickensville,Pickensville,AL,Alabama
Spanish Valley,Spanish Valley,UT,Utah
Doyle,Doyle,TN,Tennessee
Holland,Holland,AR,Arkansas
Glenaire,Glenaire,MO,Missouri
Hot Springs,Hot Springs,NC,North Carolina
Kieler,Kieler,WI,Wisconsin
Dugway,Dugway,UT,Utah
Palestine,Palestine,AR,Arkansas
New Auburn,New Auburn,WI,Wisconsin
Bedford,Bedford,KY,Kentucky
Holcomb,Holcomb,MO,Missouri
Fonda,Fonda,IA,Iowa
Loa,Loa,UT,Utah
Morganza,Morganza,LA,Louisiana
Mulberry Grove,Mulberry Grove,IL,Illinois
Corsica,Corsica,SD,South Dakota
Beaver City,Beaver City,NE,Nebraska
Brookside,Brookside,OH,Ohio
La Crosse,La Crosse,VA,Virginia
Stebbins,Stebbins,AK,Alaska
Allensworth,Allensworth,CA,California
Newton,Newton,GA,Georgia
Fairfax,Fairfax,MO,Missouri
Richland,Richland,IA,Iowa
Acomita Lake,Acomita Lake,NM,New Mexico
Dorchester,Dorchester,NE,Nebraska
Cotton Plant,Cotton Plant,AR,Arkansas
White River,White River,SD,South Dakota
Wellington,Wellington,KY,Kentucky
Pineville,Pineville,WV,West Virginia
Wyano,Wyano,PA,Pennsylvania
Kimmell,Kimmell,IN,Indiana
Desert Shores,Desert Shores,CA,California
Grannis,Grannis,AR,Arkansas
North Troy,North Troy,VT,Vermont
Emlenton,Emlenton,PA,Pennsylvania
Newcastle,Newcastle,TX,Texas
Fountain Lake,Fountain Lake,AR,Arkansas
La Villita,La Villita,NM,New Mexico
Annetta South,Annetta South,TX,Texas
Jamestown,Jamestown,PA,Pennsylvania
Startup,Startup,WA,Washington
New Hamilton,New Hamilton,MS,Mississippi
Sugar Grove,Sugar Grove,PA,Pennsylvania
Akiachak,Akiachak,AK,Alaska
Stannards,Stannards,NY,New York
McDonald Chapel,McDonald Chapel,AL,Alabama
Bristol,Bristol,TX,Texas
Andover,Andover,IL,Illinois
Mimbres,Mimbres,NM,New Mexico
Cathlamet,Cathlamet,WA,Washington
Jarratt,Jarratt,VA,Virginia
Hillsboro Pines,Hillsboro Pines,FL,Florida
Hoffman,Hoffman,NC,North Carolina
Rowlesburg,Rowlesburg,WV,West Virginia
Salt Creek,Salt Creek,CO,Colorado
Newark,Newark,MD,Maryland
Wakefield,Wakefield,PA,Pennsylvania
Collins,Collins,GA,Georgia
Rancho Mesa Verde,Rancho Mesa Verde,AZ,Arizona
Bowmans Addition,Bowmans Addition,MD,Maryland
Smithton,Smithton,MO,Missouri
Copper Mountain,Copper Mountain,CO,Colorado
Converse,Converse,SC,South Carolina
Central Valley,Central Valley,UT,Utah
Pittman Center,Pittman Center,TN,Tennessee
Nelliston,Nelliston,NY,New York
Smiley,Smiley,TX,Texas
Dana,Dana,IN,Indiana
Verndale,Verndale,MN,Minnesota
Sutersville,Sutersville,PA,Pennsylvania
South Williamson,South Williamson,KY,Kentucky
Wellton Hills,Wellton Hills,AZ,Arizona
Lafayette,Lafayette,VA,Virginia
Rebersburg,Rebersburg,PA,Pennsylvania
Gilbertsville,Gilbertsville,KY,Kentucky
Gillis,Gillis,LA,Louisiana
La Barge,La Barge,WY,Wyoming
East Ellijay,East Ellijay,GA,Georgia
Dansville,Dansville,MI,Michigan
East Nassau,East Nassau,NY,New York
North City,North City,IL,Illinois
Sand Rock,Sand Rock,AL,Alabama
Trego,Trego,MT,Montana
Sherando,Sherando,VA,Virginia
Mathews,Mathews,VA,Virginia
Roeville,Roeville,FL,Florida
Arnold,Arnold,NE,Nebraska
St. Mary's,St. Mary's,AK,Alaska
Stacey Street,Stacey Street,FL,Florida
Dillard,Dillard,OR,Oregon
Annetta North,Annetta North,TX,Texas
Corning,Corning,OH,Ohio
Honeoye,Honeoye,NY,New York
Petersburg,Petersburg,TN,Tennessee
Overton,Overton,NE,Nebraska
Humboldt,Humboldt,SD,South Dakota
Buchtel,Buchtel,OH,Ohio
Sharpsville,Sharpsville,IN,Indiana
Harveysburg,Harveysburg,OH,Ohio
Ponce de Leon,Ponce de Leon,FL,Florida
Stem,Stem,NC,North Carolina
Lewis Run,Lewis Run,PA,Pennsylvania
Mead,Mead,NE,Nebraska
Taylor,Taylor,AR,Arkansas
Wilson,Wilson,LA,Louisiana
White Earth,White Earth,MN,Minnesota
Alta,Alta,CA,California
St. Francis,St. Francis,SD,South Dakota
River Pines,River Pines,CA,California
Bird-in-Hand,Bird-in-Hand,PA,Pennsylvania
Freeburg,Freeburg,PA,Pennsylvania
Newell,Newell,CA,California
Carroll,Carroll,OH,Ohio
Dayton,Dayton,IL,Illinois
Queen Valley,Queen Valley,AZ,Arizona
Stoutsville,Stoutsville,OH,Ohio
Meyers Lake,Meyers Lake,OH,Ohio
Good Thunder,Good Thunder,MN,Minnesota
Palmyra,Palmyra,NE,Nebraska
Medaryville,Medaryville,IN,Indiana
Newton Grove,Newton Grove,NC,North Carolina
Riverlea,Riverlea,OH,Ohio
Lanesville,Lanesville,IN,Indiana
Port Washington,Port Washington,OH,Ohio
Chief Lake,Chief Lake,WI,Wisconsin
Spring Gardens,Spring Gardens,TX,Texas
Chicopee,Chicopee,KS,Kansas
Vanderbilt,Vanderbilt,MI,Michigan
Belvoir,Belvoir,NC,North Carolina
Loraine,Loraine,TX,Texas
Gresham,Gresham,WI,Wisconsin
Bonanza,Bonanza,AR,Arkansas
Arabi,Arabi,GA,Georgia
Howells,Howells,NE,Nebraska
Grey Forest,Grey Forest,TX,Texas
Coulee City,Coulee City,WA,Washington
Fish Springs,Fish Springs,NV,Nevada
Belle Fontaine,Belle Fontaine,AL,Alabama
Belt,Belt,MT,Montana
Quasqueton,Quasqueton,IA,Iowa
Coatesville,Coatesville,IN,Indiana
Grand Tower,Grand Tower,IL,Illinois
Ralston,Ralston,WY,Wyoming
Peter,Peter,UT,Utah
Myrtle Springs,Myrtle Springs,TX,Texas
Canal Point,Canal Point,FL,Florida
Sidell,Sidell,IL,Illinois
Fostoria,Fostoria,MI,Michigan
Metamora,Metamora,MI,Michigan
Bairoa La Veinticinco,Bairoa La Veinticinco,PR,Puerto Rico
Lind,Lind,WA,Washington
Britton,Britton,MI,Michigan
Pendergrass,Pendergrass,GA,Georgia
Cook,Cook,MN,Minnesota
Grayhawk,Grayhawk,MO,Missouri
